EmployeeID,Name,Department,Region,Gender,Age,Salary,JoiningDate,PerformanceScore,Sales
2804,Employee_2804,Sales,South,Male,50.0,53267.0,2022-09-04,1.0,36772.0
3299,Employee_3299,Finance,West,Female,42.0,33768.0,2024-01-12,5.0,48776.0
3504,Employee_3504,HR,East,Female,29.0,87965.0,2024-08-04,3.0,27275.0
2711,Employee_2711,Finance,West,Female,42.0,44028.0,2022-06-03,1.0,13978.0
3405,Employee_3405,Sales,North,Male,41.0,107222.0,2024-04-27,5.0,11207.0
4816,Employee_4816,Marketing,West,Male,42.0,50828.0,2028-03-08,2.0,31070.0
2991,Employee_2991,Marketing,East,Female,56.0,57470.0,2023-03-10,5.0,20131.0
1885,Employee_1885,Sales,West,Male,31.0,58975.0,2020-02-28,2.0,12013.0
390,Employee_390,HR,North,Male,46.0,90197.0,2016-01-25,1.0,23565.0
2495,Employee_2495,IT,East,Male,33.0,36331.0,2021-10-30,4.0,20055.0
3182,Employee_3182,Sales,East,Male,50.0,58087.0,2023-09-17,4.0,14678.0
4728,Employee_4728,Finance,East,Female,34.0,103509.0,2027-12-11,5.0,25048.0
846,Employee_846,Marketing,West,Female,52.0,56570.0,2017-04-25,5.0,7137.0
543,Employee_543,HR,West,Male,44.0,70364.0,2016-06-26,1.0,47207.0
92,Employee_92,Sales,West,Male,58.0,64062.0,2015-04-02,5.0,2924.0
3967,Employee_3967,IT,South,Male,43.0,113319.0,2025-11-10,3.0,31008.0
1980,Employee_1980,IT,South,Male,32.0,39756.0,2020-06-02,2.0,35340.0
4808,Employee_4808,Sales,North,Female,56.0,74854.0,2028-02-29,5.0,1585.0
4727,Employee_4727,Sales,East,Male,20.0,115348.0,2027-12-10,4.0,41392.0
3253,Employee_3253,Sales,East,Male,54.0,103765.0,2023-11-27,4.0,15373.0
2530,Employee_2530,HR,South,Female,34.0,31144.0,2021-12-04,5.0,24318.0
1677,Employee_1677,Finance,North,Male,34.0,57491.0,2019-08-04,1.0,40640.0
1049,Employee_1049,IT,North,Male,29.0,79314.0,2017-11-14,1.0,46173.0
1961,Employee_1961,HR,South,Male,58.0,99926.0,2020-05-14,5.0,33602.0
2531,Employee_2531,HR,East,Male,29.0,62699.0,2021-12-05,5.0,40755.0
4689,Employee_4689,Sales,South,Male,31.0,41073.0,2027-11-02,1.0,41482.0
238,Employee_238,Finance,North,Female,20.0,59424.0,2015-08-26,2.0,22158.0
3027,Employee_3027,Sales,East,Female,39.0,,2023-04-15,2.0,33828.0
3559,Employee_3559,Sales,North,Male,55.0,81188.0,2024-09-28,4.0,11727.0
1134,Employee_1134,Finance,East,Female,37.0,91410.0,2018-02-07,3.0,7765.0
1806,Employee_1806,HR,West,Female,55.0,72124.0,2019-12-11,5.0,25836.0
4478,Employee_4478,HR,West,Female,48.0,102417.0,2027-04-05,3.0,14884.0
164,Employee_164,Sales,East,Male,49.0,75389.0,2015-06-13,2.0,25299.0
3862,Employee_3862,Finance,South,Female,36.0,92934.0,2025-07-28,2.0,13869.0
4758,Employee_4758,Marketing,North,Male,22.0,113003.0,2028-01-10,4.0,24754.0
3412,Employee_3412,HR,West,Female,23.0,51500.0,2024-05-04,4.0,21782.0
4715,Employee_4715,HR,East,Female,46.0,71970.0,2027-11-28,5.0,43734.0
3266,Employee_3266,Finance,North,Male,37.0,70363.0,2023-12-10,3.0,570.0
3708,Employee_3708,Marketing,West,Female,43.0,80374.0,2025-02-24,2.0,841.0
4017,Employee_4017,HR,South,Male,32.0,34334.0,2025-12-30,3.0,28831.0
1812,Employee_1812,Marketing,West,Female,23.0,93232.0,2019-12-17,2.0,7859.0
3174,Employee_3174,Finance,West,Female,58.0,101082.0,2023-09-09,4.0,22687.0
3214,Employee_3214,Marketing,South,Female,58.0,78957.0,2023-10-19,1.0,19390.0
1429,Employee_1429,Marketing,North,Male,33.0,33497.0,2018-11-29,3.0,20378.0
3687,Employee_3687,Marketing,North,Male,37.0,79284.0,2025-02-03,2.0,42666.0
2857,Employee_2857,Finance,West,Male,38.0,79665.0,2022-10-27,2.0,49071.0
3465,Employee_3465,HR,North,Male,59.0,31287.0,2024-06-26,2.0,29227.0
4506,Employee_4506,HR,East,Male,24.0,119102.0,2027-05-03,3.0,14406.0
4697,Employee_4697,Sales,West,Female,36.0,32590.0,2027-11-10,2.0,18122.0
2878,Employee_2878,Finance,North,Female,57.0,76815.0,2022-11-17,3.0,39293.0
1453,Employee_1453,IT,South,Male,44.0,61608.0,2018-12-23,3.0,20417.0
594,Employee_594,HR,North,Female,35.0,66370.0,2016-08-16,4.0,2604.0
2726,Employee_2726,HR,South,Female,34.0,50325.0,2022-06-18,5.0,22185.0
42,Employee_42,Sales,South,Female,42.0,62259.0,2015-02-11,3.0,27589.0
561,Employee_561,Sales,South,Female,39.0,56897.0,2016-07-14,1.0,31076.0
2996,Employee_2996,Finance,North,Male,33.0,85214.0,2023-03-15,1.0,30593.0
3104,Employee_3104,Marketing,West,Female,23.0,45412.0,2023-07-01,4.0,33855.0
244,Employee_244,IT,North,Male,28.0,35413.0,2015-09-01,1.0,25708.0
1340,Employee_1340,Marketing,North,Female,36.0,,2018-09-01,2.0,16257.0
2837,Employee_2837,Marketing,West,Male,46.0,55832.0,2022-10-07,4.0,31238.0
3022,Employee_3022,Finance,East,Female,42.0,94038.0,2023-04-10,3.0,42973.0
3873,Employee_3873,IT,North,Male,55.0,,2025-08-08,2.0,6190.0
1443,Employee_1443,HR,North,Male,45.0,70857.0,2018-12-13,5.0,4902.0
262,Employee_262,IT,South,Female,26.0,70857.0,2015-09-19,4.0,31512.0
2820,Employee_2820,Sales,North,Male,20.0,51213.0,2022-09-20,5.0,13269.0
1690,Employee_1690,Marketing,South,Male,39.0,76586.0,2019-08-17,1.0,27726.0
1726,Employee_1726,Sales,North,Female,58.0,69560.0,2019-09-22,3.0,47251.0
1204,Employee_1204,Sales,East,Female,47.0,31354.0,2018-04-18,5.0,31644.0
835,Employee_835,Marketing,South,Male,21.0,49266.0,2017-04-14,2.0,41999.0
1867,Employee_1867,HR,East,Male,51.0,58022.0,2020-02-10,2.0,31365.0
2497,Employee_2497,IT,East,Female,25.0,72262.0,2021-11-01,4.0,30445.0
2011,Employee_2011,Marketing,West,Female,54.0,113149.0,2020-07-03,3.0,16035.0
341,Employee_341,Sales,North,Female,29.0,79289.0,2015-12-07,3.0,41971.0
3050,Employee_3050,Marketing,South,Female,43.0,101445.0,2023-05-08,2.0,34660.0
1602,Employee_1602,HR,North,Female,47.0,98835.0,2019-05-21,3.0,29917.0
3065,Employee_3065,Marketing,West,Female,59.0,115662.0,2023-05-23,3.0,33991.0
4742,Employee_4742,Sales,North,Male,20.0,97733.0,2027-12-25,3.0,38281.0
481,Employee_481,Sales,South,Female,31.0,94367.0,2016-04-25,4.0,38742.0
2883,Employee_2883,HR,East,Male,39.0,74067.0,2022-11-22,2.0,23898.0
3606,Employee_3606,IT,West,Female,59.0,30530.0,2024-11-14,3.0,36655.0
3978,Employee_3978,HR,East,Male,20.0,114658.0,2025-11-21,1.0,9547.0
4843,Employee_4843,Finance,West,Female,31.0,93589.0,2028-04-04,2.0,26230.0
4686,Employee_4686,Finance,West,Female,48.0,40935.0,2027-10-30,2.0,1540.0
4833,Employee_4833,Sales,West,Female,34.0,118489.0,2028-03-25,4.0,34939.0
4070,Employee_4070,Sales,South,Female,28.0,35272.0,2026-02-21,2.0,17745.0
1767,Employee_1767,Finance,East,Female,37.0,74153.0,2019-11-02,5.0,46213.0
4519,Employee_4519,Finance,West,Male,46.0,99674.0,2027-05-16,3.0,22672.0
2454,Employee_2454,Finance,South,Female,34.0,33728.0,2021-09-19,3.0,48450.0
3340,Employee_3340,Marketing,South,Male,34.0,30185.0,2024-02-22,3.0,40693.0
3890,Employee_3890,Marketing,South,Female,26.0,80546.0,2025-08-25,2.0,36425.0
4096,Employee_4096,HR,South,Male,57.0,116181.0,2026-03-19,1.0,9328.0
4725,Employee_4725,Sales,West,Male,25.0,118672.0,2027-12-08,3.0,40244.0
3753,Employee_3753,IT,East,Female,50.0,115807.0,2025-04-10,4.0,8154.0
1272,Employee_1272,HR,South,Male,38.0,,2018-06-25,5.0,35016.0
4570,Employee_4570,Sales,West,Female,43.0,66104.0,2027-07-06,5.0,36834.0
4547,Employee_4547,HR,North,Male,55.0,63782.0,2027-06-13,3.0,25618.0
3791,Employee_3791,Sales,North,Female,26.0,80697.0,2025-05-18,3.0,25314.0
4185,Employee_4185,Sales,West,Male,46.0,66434.0,2026-06-16,5.0,26990.0
348,Employee_348,Sales,South,Male,,41447.0,2015-12-14,2.0,10796.0
3958,Employee_3958,HR,East,Male,40.0,53600.0,2025-11-01,4.0,40985.0
4671,Employee_4671,Sales,South,Female,29.0,53997.0,2027-10-15,1.0,17640.0
2563,Employee_2563,HR,South,Male,58.0,90385.0,2022-01-06,4.0,28155.0
4636,Employee_4636,Marketing,South,Male,23.0,81070.0,2027-09-10,3.0,17550.0
1424,Employee_1424,IT,North,Male,35.0,109852.0,2018-11-24,1.0,6876.0
657,Employee_657,Sales,South,Male,58.0,106497.0,2016-10-18,5.0,31983.0
2103,Employee_2103,HR,South,Female,26.0,91457.0,2020-10-03,5.0,48633.0
633,Employee_633,Finance,East,Male,37.0,99434.0,2016-09-24,2.0,17131.0
2952,Employee_2952,IT,North,Male,41.0,107022.0,2023-01-30,3.0,22466.0
2494,Employee_2494,Marketing,West,Female,47.0,71224.0,2021-10-29,2.0,16651.0
2666,Employee_2666,Sales,North,Male,22.0,99843.0,2022-04-19,5.0,3006.0
4128,Employee_4128,Marketing,South,Male,31.0,74890.0,2026-04-20,4.0,8186.0
4305,Employee_4305,HR,East,Male,59.0,92607.0,2026-10-14,2.0,3086.0
4624,Employee_4624,IT,East,Female,27.0,84911.0,2027-08-29,3.0,18700.0
3160,Employee_3160,IT,South,Male,40.0,116113.0,2023-08-26,1.0,37787.0
3668,Employee_3668,IT,West,Male,26.0,57648.0,2025-01-15,5.0,47710.0
2501,Employee_2501,Marketing,West,Female,,116287.0,2021-11-05,4.0,5177.0
1466,Employee_1466,IT,North,Female,54.0,108944.0,2019-01-05,4.0,37879.0
3152,Employee_3152,IT,South,Female,40.0,75909.0,2023-08-18,3.0,9397.0
116,Employee_116,Marketing,West,Female,52.0,48201.0,2015-04-26,1.0,1085.0
1822,Employee_1822,Finance,West,Male,41.0,62882.0,2019-12-27,5.0,3709.0
1495,Employee_1495,Finance,South,Male,21.0,41063.0,2019-02-03,4.0,35129.0
2402,Employee_2402,Finance,East,Female,23.0,88415.0,2021-07-29,2.0,22947.0
1233,Employee_1233,Sales,East,Female,58.0,,2018-05-17,1.0,10109.0
2662,Employee_2662,HR,North,Female,34.0,61886.0,2022-04-15,1.0,13344.0
2818,Employee_2818,Finance,North,Male,29.0,83952.0,2022-09-18,5.0,18114.0
3439,Employee_3439,Marketing,North,Female,46.0,63292.0,2024-05-31,5.0,36806.0
4619,Employee_4619,Finance,South,Male,50.0,62687.0,2027-08-24,3.0,35706.0
1154,Employee_1154,Sales,East,Female,39.0,113459.0,2018-02-27,,28481.0
4817,Employee_4817,IT,East,Male,36.0,47171.0,2028-03-09,4.0,46922.0
58,Employee_58,HR,North,Male,36.0,79427.0,2015-02-27,4.0,30022.0
3464,Employee_3464,Finance,East,Female,20.0,99484.0,2024-06-25,2.0,
4333,Employee_4333,IT,North,Female,48.0,110982.0,2026-11-11,1.0,20303.0
4996,Employee_4996,Finance,East,Female,23.0,90384.0,2028-09-04,5.0,20654.0
1736,Employee_1736,Sales,North,Female,55.0,34271.0,2019-10-02,2.0,26300.0
2824,Employee_2824,Sales,East,Male,56.0,89204.0,2022-09-24,4.0,32493.0
2197,Employee_2197,HR,South,Male,52.0,59160.0,2021-01-05,1.0,29811.0
3624,Employee_3624,Finance,South,Female,48.0,30881.0,2024-12-02,4.0,22131.0
2476,Employee_2476,IT,South,Male,39.0,60209.0,2021-10-11,4.0,42040.0
2565,Employee_2565,Sales,West,Male,45.0,60268.0,2022-01-08,5.0,15907.0
3765,Employee_3765,Marketing,West,Female,24.0,118633.0,2025-04-22,5.0,21999.0
2609,Employee_2609,IT,North,Female,40.0,43851.0,2022-02-21,3.0,6473.0
3729,Employee_3729,HR,North,Female,41.0,93058.0,2025-03-17,2.0,42626.0
708,Employee_708,IT,East,Female,50.0,31607.0,2016-12-08,2.0,25380.0
4325,Employee_4325,Finance,North,Female,37.0,76371.0,2026-11-03,3.0,35565.0
1094,Employee_1094,HR,South,Female,58.0,52340.0,2017-12-29,1.0,15531.0
3633,Employee_3633,Sales,South,Female,59.0,74023.0,2024-12-11,3.0,11598.0
1377,Employee_1377,IT,East,Female,25.0,80546.0,2018-10-08,5.0,15563.0
4964,Employee_4964,IT,East,Male,55.0,81656.0,2028-08-03,1.0,17242.0
73,Employee_73,Marketing,South,Female,45.0,43448.0,2015-03-14,2.0,11289.0
1923,Employee_1923,IT,North,Male,23.0,47341.0,2020-04-06,5.0,7011.0
3239,Employee_3239,HR,East,Male,58.0,56576.0,2023-11-13,1.0,48183.0
1765,Employee_1765,Finance,South,Male,58.0,103967.0,2019-10-31,3.0,17813.0
744,Employee_744,Marketing,North,Male,43.0,101839.0,2017-01-13,1.0,39907.0
2938,Employee_2938,Marketing,West,Male,23.0,63339.0,2023-01-16,4.0,18426.0
1006,Employee_1006,Marketing,North,Male,21.0,116724.0,2017-10-02,2.0,44656.0
2669,Employee_2669,IT,East,Male,52.0,68092.0,2022-04-22,4.0,43349.0
1191,Employee_1191,Marketing,South,Female,35.0,31094.0,2018-04-05,3.0,17261.0
4875,Employee_4875,HR,West,Female,47.0,83685.0,2028-05-06,4.0,40562.0
2602,Employee_2602,IT,South,Male,47.0,42342.0,2022-02-14,,21013.0
1126,Employee_1126,IT,North,Male,35.0,96003.0,2018-01-30,3.0,33282.0
1242,Employee_1242,Marketing,North,Male,42.0,113938.0,2018-05-26,3.0,21457.0
2909,Employee_2909,Sales,East,Male,40.0,105324.0,2022-12-18,1.0,2414.0
4173,Employee_4173,IT,West,Male,46.0,93295.0,2026-06-04,1.0,15905.0
4877,Employee_4877,Sales,West,Male,20.0,80189.0,2028-05-08,2.0,28154.0
999,Employee_999,Finance,West,Female,27.0,57312.0,2017-09-25,1.0,19159.0
3455,Employee_3455,Finance,West,Female,37.0,112674.0,2024-06-16,4.0,42353.0
2685,Employee_2685,IT,North,Female,31.0,66821.0,2022-05-08,1.0,19143.0
1578,Employee_1578,Finance,North,Male,40.0,101150.0,2019-04-27,1.0,29405.0
4840,Employee_4840,Sales,West,Female,26.0,104383.0,2028-04-01,1.0,2834.0
1827,Employee_1827,Marketing,North,Female,55.0,119871.0,2020-01-01,3.0,23379.0
3921,Employee_3921,Sales,South,Male,38.0,71705.0,2025-09-25,2.0,2802.0
2100,Employee_2100,IT,West,Male,28.0,114451.0,2020-09-30,4.0,29272.0
3607,Employee_3607,HR,North,Male,33.0,39551.0,2024-11-15,5.0,34098.0
441,Employee_441,Sales,East,Female,44.0,114351.0,2016-03-16,4.0,3347.0
2587,Employee_2587,IT,North,Female,52.0,109056.0,2022-01-30,3.0,12560.0
1101,Employee_1101,Marketing,South,Female,32.0,87995.0,2018-01-05,4.0,27196.0
4090,Employee_4090,Marketing,North,Female,55.0,42770.0,2026-03-13,3.0,6343.0
3122,Employee_3122,IT,East,Male,29.0,92703.0,2023-07-19,4.0,32748.0
650,Employee_650,HR,South,Female,30.0,104861.0,2016-10-11,4.0,37675.0
1547,Employee_1547,Finance,South,Male,,68664.0,2019-03-27,5.0,38354.0
3807,Employee_3807,Sales,South,Female,59.0,79545.0,2025-06-03,3.0,23558.0
3631,Employee_3631,Marketing,South,Female,22.0,73924.0,2024-12-09,3.0,22584.0
4190,Employee_4190,Marketing,South,Male,27.0,111141.0,2026-06-21,2.0,2498.0
4652,Employee_4652,Finance,North,Female,41.0,116128.0,2027-09-26,1.0,48308.0
3815,Employee_3815,Finance,South,Male,45.0,106607.0,2025-06-11,2.0,3750.0
631,Employee_631,Marketing,South,Male,59.0,40052.0,2016-09-22,3.0,15690.0
673,Employee_673,Marketing,East,Female,28.0,37163.0,2016-11-03,5.0,14932.0
1250,Employee_1250,Finance,South,Male,36.0,45029.0,2018-06-03,3.0,19189.0
483,Employee_483,HR,South,Female,37.0,100648.0,2016-04-27,3.0,19255.0
1585,Employee_1585,IT,East,Male,41.0,40148.0,2019-05-04,2.0,41022.0
3138,Employee_3138,HR,South,Female,47.0,87602.0,2023-08-04,4.0,36165.0
4675,Employee_4675,HR,East,Male,59.0,82448.0,2027-10-19,3.0,2978.0
3101,Employee_3101,IT,East,Male,56.0,40282.0,2023-06-28,2.0,132.0
1463,Employee_1463,IT,North,Female,40.0,,2019-01-02,2.0,36978.0
4007,Employee_4007,IT,East,Male,21.0,90432.0,2025-12-20,3.0,12921.0
3695,Employee_3695,HR,North,Male,44.0,88824.0,2025-02-11,2.0,39176.0
394,Employee_394,Sales,North,Female,51.0,113422.0,2016-01-29,3.0,47606.0
2579,Employee_2579,Sales,North,Male,20.0,80357.0,2022-01-22,5.0,45728.0
4035,Employee_4035,Sales,North,Male,22.0,55852.0,2026-01-17,5.0,15735.0
50,Employee_50,Finance,South,Male,26.0,87429.0,2015-02-19,5.0,47259.0
4334,Employee_4334,HR,South,Female,57.0,51912.0,2026-11-12,5.0,43972.0
3120,Employee_3120,Marketing,East,Female,42.0,,2023-07-17,4.0,30412.0
859,Employee_859,Sales,South,Male,49.0,100474.0,2017-05-08,2.0,28106.0
1073,Employee_1073,IT,West,Male,20.0,100912.0,2017-12-08,4.0,35301.0
720,Employee_720,HR,South,Female,34.0,46786.0,2016-12-20,5.0,32574.0
4791,Employee_4791,Finance,South,Female,44.0,94875.0,2028-02-12,5.0,32786.0
2632,Employee_2632,Finance,West,Male,32.0,94264.0,2022-03-16,4.0,48998.0
4924,Employee_4924,Finance,South,Male,28.0,48069.0,2028-06-24,1.0,5051.0
1661,Employee_1661,HR,East,Female,59.0,57299.0,2019-07-19,3.0,15251.0
1657,Employee_1657,HR,East,Male,31.0,98745.0,2019-07-15,2.0,41474.0
2426,Employee_2426,Marketing,West,Male,39.0,50753.0,2021-08-22,3.0,27186.0
3997,Employee_3997,Sales,East,Female,,63580.0,2025-12-10,3.0,21433.0
4273,Employee_4273,Marketing,West,Male,24.0,77802.0,2026-09-12,1.0,27696.0
4768,Employee_4768,Sales,South,Male,40.0,,2028-01-20,4.0,4177.0
3376,Employee_3376,IT,East,Male,39.0,60568.0,2024-03-29,1.0,14205.0
4522,Employee_4522,Marketing,East,Female,56.0,88824.0,2027-05-19,3.0,34665.0
3372,Employee_3372,HR,North,Male,45.0,86278.0,2024-03-25,1.0,367.0
4801,Employee_4801,IT,South,Female,,58205.0,2028-02-22,1.0,49314.0
4169,Employee_4169,IT,East,Male,22.0,62643.0,2026-05-31,4.0,3501.0
2607,Employee_2607,HR,North,Male,34.0,37188.0,2022-02-19,5.0,21320.0
1386,Employee_1386,Marketing,North,Male,51.0,58887.0,2018-10-17,2.0,38390.0
3910,Employee_3910,Marketing,West,Female,54.0,100231.0,2025-09-14,5.0,
1400,Employee_1400,IT,South,Female,39.0,56723.0,2018-10-31,2.0,41282.0
1196,Employee_1196,Sales,North,Female,48.0,39684.0,2018-04-10,2.0,35368.0
1409,Employee_1409,IT,South,Male,49.0,97847.0,2018-11-09,2.0,40431.0
3899,Employee_3899,Finance,South,Male,31.0,36405.0,2025-09-03,3.0,7241.0
1799,Employee_1799,Sales,East,Female,55.0,50140.0,2019-12-04,5.0,47011.0
1476,Employee_1476,Finance,South,Male,34.0,108867.0,2019-01-15,3.0,35301.0
3283,Employee_3283,Sales,North,Female,49.0,59949.0,2023-12-27,3.0,31403.0
36,Employee_36,Marketing,West,Male,49.0,69599.0,2015-02-05,1.0,37564.0
3612,Employee_3612,Marketing,North,Female,20.0,114097.0,2024-11-20,2.0,17647.0
2346,Employee_2346,Sales,North,Male,41.0,,2021-06-03,1.0,23190.0
4931,Employee_4931,HR,East,Female,50.0,100487.0,2028-07-01,1.0,46076.0
2360,Employee_2360,HR,East,Male,35.0,49329.0,2021-06-17,3.0,13727.0
2207,Employee_2207,HR,North,Female,29.0,54967.0,2021-01-15,5.0,42954.0
4945,Employee_4945,Sales,North,Male,43.0,33722.0,2028-07-15,1.0,
1287,Employee_1287,IT,South,Male,30.0,81389.0,2018-07-10,2.0,31052.0
350,Employee_350,Marketing,North,Male,45.0,105665.0,2015-12-16,2.0,39379.0
2138,Employee_2138,Sales,West,Female,47.0,48260.0,2020-11-07,4.0,2292.0
2692,Employee_2692,Sales,South,Male,33.0,37313.0,2022-05-15,5.0,45394.0
3041,Employee_3041,Marketing,East,Male,39.0,107391.0,2023-04-29,5.0,17548.0
3190,Employee_3190,HR,South,Female,39.0,46163.0,2023-09-25,5.0,31564.0
1682,Employee_1682,Sales,South,Female,43.0,78990.0,2019-08-09,5.0,42726.0
4100,Employee_4100,Finance,West,Male,55.0,38436.0,2026-03-23,5.0,29370.0
1444,Employee_1444,IT,West,Male,32.0,81772.0,2018-12-14,5.0,19612.0
3310,Employee_3310,Finance,East,Male,37.0,62632.0,2024-01-23,4.0,33550.0
1672,Employee_1672,Finance,West,Female,58.0,102317.0,2019-07-30,4.0,36757.0
3014,Employee_3014,IT,South,Male,50.0,,2023-04-02,4.0,22674.0
1180,Employee_1180,Sales,North,Male,55.0,100441.0,2018-03-25,1.0,38612.0
2799,Employee_2799,IT,South,Female,42.0,90530.0,2022-08-30,4.0,16834.0
1693,Employee_1693,Sales,South,Male,49.0,82620.0,2019-08-20,1.0,8462.0
3951,Employee_3951,IT,North,Female,29.0,59046.0,2025-10-25,3.0,9714.0
373,Employee_373,HR,South,Female,32.0,117399.0,2016-01-08,3.0,36763.0
3684,Employee_3684,Finance,North,Male,40.0,71524.0,2025-01-31,3.0,49170.0
1917,Employee_1917,Marketing,West,Male,47.0,54690.0,2020-03-31,5.0,27793.0
1358,Employee_1358,HR,West,Female,33.0,62022.0,2018-09-19,4.0,41300.0
1826,Employee_1826,Marketing,West,Female,45.0,105281.0,2019-12-31,1.0,4209.0
787,Employee_787,HR,North,Male,54.0,39958.0,2017-02-25,2.0,34747.0
470,Employee_470,Finance,West,Female,51.0,87467.0,2016-04-14,1.0,48098.0
141,Employee_141,Sales,North,Male,47.0,39217.0,2015-05-21,5.0,21565.0
789,Employee_789,Sales,West,Female,33.0,38697.0,2017-02-27,5.0,3984.0
324,Employee_324,Sales,North,Female,59.0,44937.0,2015-11-20,3.0,29105.0
51,Employee_51,Finance,North,Female,26.0,33134.0,2015-02-20,5.0,8527.0
715,Employee_715,IT,South,Female,45.0,111071.0,2016-12-15,1.0,35318.0
4534,Employee_4534,Sales,West,Female,48.0,73809.0,2027-05-31,3.0,21021.0
2841,Employee_2841,Sales,South,Male,46.0,37081.0,2022-10-11,4.0,27151.0
2447,Employee_2447,IT,North,Female,30.0,59114.0,2021-09-12,3.0,6195.0
4863,Employee_4863,Marketing,East,Male,27.0,45552.0,2028-04-24,3.0,11170.0
4464,Employee_4464,Finance,West,Female,32.0,86963.0,2027-03-22,5.0,7715.0
4642,Employee_4642,Sales,North,Male,40.0,93211.0,2027-09-16,3.0,38125.0
3077,Employee_3077,Finance,South,Female,53.0,37818.0,2023-06-04,4.0,9939.0
2667,Employee_2667,Marketing,North,Female,47.0,32364.0,2022-04-20,1.0,39726.0
407,Employee_407,Sales,South,Female,44.0,59485.0,2016-02-11,1.0,14406.0
3428,Employee_3428,Marketing,East,Female,53.0,116390.0,2024-05-20,3.0,25130.0
1005,Employee_1005,Marketing,North,Female,51.0,99610.0,2017-10-01,4.0,12718.0
3067,Employee_3067,Marketing,South,Male,23.0,114131.0,2023-05-25,2.0,14978.0
891,Employee_891,HR,South,Male,55.0,33760.0,2017-06-09,1.0,348.0
2412,Employee_2412,Finance,East,Male,44.0,84641.0,2021-08-08,1.0,29200.0
2546,Employee_2546,HR,West,Male,29.0,106084.0,2021-12-20,3.0,14438.0
3505,Employee_3505,IT,North,Female,24.0,99776.0,2024-08-05,2.0,1017.0
2391,Employee_2391,IT,South,Male,52.0,56825.0,2021-07-18,1.0,23430.0
4018,Employee_4018,IT,North,Male,35.0,57268.0,2025-12-31,3.0,16847.0
43,Employee_43,Finance,North,Female,23.0,116284.0,2015-02-12,1.0,40996.0
2831,Employee_2831,Marketing,West,Male,22.0,80790.0,2022-10-01,3.0,8298.0
4884,Employee_4884,Marketing,South,Male,23.0,116184.0,2028-05-15,3.0,43266.0
304,Employee_304,Marketing,East,Male,59.0,72510.0,2015-10-31,1.0,46408.0
4559,Employee_4559,HR,North,Male,43.0,41809.0,2027-06-25,3.0,41184.0
3821,Employee_3821,Marketing,East,Male,21.0,106910.0,2025-06-17,5.0,25811.0
665,Employee_665,IT,North,Male,56.0,37014.0,2016-10-26,3.0,12156.0
1178,Employee_1178,Sales,West,Female,20.0,102752.0,2018-03-23,4.0,26844.0
2677,Employee_2677,Marketing,East,Male,32.0,79671.0,2022-04-30,3.0,30489.0
1948,Employee_1948,Finance,North,Female,30.0,72290.0,2020-05-01,1.0,8573.0
2502,Employee_2502,Marketing,West,Female,50.0,47528.0,2021-11-06,3.0,20469.0
1474,Employee_1474,Marketing,South,Female,38.0,114716.0,2019-01-13,3.0,10047.0
3554,Employee_3554,HR,West,Female,40.0,61516.0,2024-09-23,4.0,43484.0
3786,Employee_3786,Sales,North,Male,24.0,106935.0,2025-05-13,5.0,37752.0
2133,Employee_2133,HR,South,Male,46.0,41340.0,2020-11-02,3.0,25212.0
1027,Employee_1027,Sales,South,Male,54.0,57482.0,2017-10-23,3.0,15547.0
2990,Employee_2990,HR,East,Female,29.0,118232.0,2023-03-09,5.0,25860.0
962,Employee_962,HR,North,Female,38.0,43510.0,2017-08-19,2.0,28077.0
2890,Employee_2890,IT,North,Male,59.0,65608.0,2022-11-29,1.0,17218.0
3276,Employee_3276,IT,North,Male,55.0,119144.0,2023-12-20,5.0,48359.0
2010,Employee_2010,IT,North,Female,56.0,60066.0,2020-07-02,5.0,5337.0
2150,Employee_2150,Finance,South,Male,58.0,78776.0,2020-11-19,5.0,19816.0
4680,Employee_4680,Sales,North,Male,26.0,115201.0,2027-10-24,3.0,23484.0
